HDO-ID	Term	TermType	IsObsolete	IsA	OMIMID
DOID:0050478	primary Escherichia coli infectious disease		Y	---	---
DOID:0050479	commensal Klebsiella infectious disease		Y	---	---
DOID:0050480	epidemic typhus		---	DOID:0011256	---
DOID:0050481	endemic typhus		---	DOID:0011256	---
DOID:0050482	lymphangitis-associated rickettsiosis		Y	---	---
DOID:0050483	Rickettsia aeschlimannii spotted fever		Y	---	---
DOID:0050484	aneruptive fever		---	DOID:0011104	---
DOID:0050485	sennetsu fever		---	DOID:0050338	---
DOID:0050486	exanthem		---	DOID:0000037	---
DOID:0050487	bacterial exanthem		---	DOID:0050486	---
DOID:0050488	early congenital syphilis		---	DOID:0009856	---
DOID:0050489	multinodular goiter		---	DOID:0012176	OMIM:138800 OMIM:300273 OMIM:606082 
DOID:0050490	parenchymatous neurosyphilis		---	DOID:0009988	---
DOID:0050491	meningovascular neurosyphilis		---	DOID:0009988	---
DOID:0050492	tertiary syphilitic encephalitis		Y	---	---
DOID:0050493	tertiary syphilitic meningitis		Y	---	---
DOID:0050494	Papillomaviridae infectious disease		Y	---	---
DOID:0050495	exanthema subitum		---	DOID:0000934	---
DOID:0050496	Banna virus encephalitis		Y	---	---
DOID:0050497	Anelloviridae infectious disease		Y	---	---
DOID:0050498	dsDNA virus infectious disease		Y	---	---
DOID:0050499	ssDNA virus infectious disease		Y	---	---
DOID:0050500	dsDNA-RT virus infectious disease		Y	---	---
DOID:0050501	dsRNA virus infectious disease		Y	---	---
DOID:0050502	(+)ssRNA virus infectious disease		Y	---	---
DOID:0050503	(-)ssRNA virus infectious disease		Y	---	---
DOID:0050504	ssRNA-RT virus infectious disease		Y	---	---
DOID:0050505	human papilloma virus related anal squamous cell carcinoma		Y	---	---
DOID:0050506	human papilloma virus related vaginal squamous cell carcinoma		Y	---	---
DOID:0050507	AIDS-related cryptosporidiosis		Y	---	---
DOID:0050508	variola major		---	DOID:0008736	---
DOID:0050509	AIDS-related toxoplasmosis		Y	---	---
DOID:0050510	AIDS-related cystoisosporiasis		Y	---	---
DOID:0050511	Human torovirus gastroenteritis		Y	---	---
DOID:0050512	Saffold virus gastroenteritis		Y	---	---
DOID:0050513	spinal polio		---	DOID:0050515	---
DOID:0050514	bulbospinal polio		---	DOID:0050515	---
DOID:0050515	paralytic poliomyelitis		---	DOID:0004953	---
DOID:0050516	O'nyong'nyong fever		---	DOID:0000934	---
DOID:0050517	Barmah Forest virus disease		---	DOID:0000934	---
DOID:0050518	Ross River fever		---	DOID:0000934	---
DOID:0050519	Lymphocytic choriomeningitis virus meningitis		Y	---	---
DOID:0050520	Lymphocytic choriomeningitis virus meningoencephalitis		Y	---	---
DOID:0050521	Oropouche fever		---	DOID:0000934	---
DOID:0050522	Balkan hemorrhagic fever		---	DOID:0011266	---
DOID:0050523	adult T-cell leukemia		---	DOID:0000715	---
DOID:0050524	maturity-onset diabetes of the young		---	DOID:0000630	OMIM:125850 OMIM:125851 OMIM:137920 OMIM:600496 OMIM:606391 OMIM:606392 OMIM:606394 OMIM:609812 OMIM:610508 OMIM:612225 OMIM:613370 OMIM:613375 
DOID:0050525	acroosteolysis		Y	---	OMIM:102400 
DOID:0050526	Gamstorp-Wohlfart syndrome		---	DOID:0000225	OMIM:137200 
DOID:0050527	familial hypertriglyceridemia		---	DOID:0003146	OMIM:145750 
DOID:0050528	nonphotosensitive trichothiodystrophy		---	DOID:0050737	OMIM:234050 
DOID:0050529	adult spinal muscular atrophy		---	DOID:0012377	OMIM:271150 
DOID:0050530	intermediate spinal muscular atrophy		---	DOID:0012377	OMIM:253550 
DOID:0050531	lentiginosis profusa		Y	---	OMIM:151001 
DOID:0050532	epidermal nevus		Y	---	OMIM:162900 
DOID:0050533	soldiers heart		Y	---	OMIM:604715 
DOID:0050534	congenital stationary night blindness		---	DOID:0008499	OMIM:163500 OMIM:257270 OMIM:300071 OMIM:310500 OMIM:610427 OMIM:610444 OMIM:610445 OMIM:613216 
DOID:0050535	exudative vitreoretinopathy		---	DOID:0002462	OMIM:133780 OMIM:305390 OMIM:601813 OMIM:605750 OMIM:613310 
DOID:0050536	SC phocomelia syndrome		---	DOID:0050737	OMIM:269000 
DOID:0050537	posterior polar cataract		---	DOID:0000083	OMIM:116600 OMIM:605387 OMIM:610623 OMIM:613763 
DOID:0050538	Charcot-Marie-Tooth disease type 1		---	DOID:0010595	OMIM:118200 OMIM:118220 OMIM:118300 OMIM:601098 OMIM:607678 OMIM:607734 
DOID:0050539	Charcot-Marie-Tooth disease type 2		---	DOID:0010595	OMIM:118210 OMIM:600882 OMIM:601472 OMIM:605588 OMIM:605589 OMIM:606071 OMIM:606595 OMIM:607677 OMIM:607684 OMIM:607731 OMIM:607736 OMIM:607831 OMIM:608591 OMIM:608673 OMIM:609260 OMIM:613287 OMIM:614228 OMIM:614436 OMIM:615025 OMIM:615490 
DOID:0050540	Charcot-Marie-Tooth disease type 3		---	DOID:0010595	OMIM:145900 
DOID:0050541	Charcot-Marie-Tooth disease type 4		---	DOID:0010595	OMIM:145900 OMIM:214400 OMIM:601382 OMIM:601455 OMIM:601596 OMIM:604563 OMIM:605253 OMIM:607706 OMIM:609311 OMIM:611228 OMIM:614895 OMIM:615284 
DOID:0050542	Charcot-Marie-Tooth disease type X		---	DOID:0010595	OMIM:300905 OMIM:302800 OMIM:302801 OMIM:302802 OMIM:310490 OMIM:311070 
DOID:0050543	Charcot-Marie-Tooth disease intermediate type		---	DOID:0010595	OMIM:606482 OMIM:606483 OMIM:607791 OMIM:608323 OMIM:608340 OMIM:613641 OMIM:614455 OMIM:615185 OMIM:615376 
DOID:0050544	hypermethioninemia		---	DOID:0009252	OMIM:613752 OMIM:614300 
DOID:0050545	visceral heterotaxy		---	DOID:0080015	OMIM:306955 OMIM:605376 OMIM:606325 OMIM:613751 OMIM:614779 
DOID:0050546	congenital adrenal insufficiency		---	DOID:0009553	OMIM:613743 
DOID:0050547	familial medullary thyroid carcinoma		---	DOID:0050736 DOID:0003973	OMIM:155240 
DOID:0050548	hereditary sensory neuropathy		---	DOID:0060053	OMIM:162400 OMIM:201300 OMIM:256800 OMIM:256860 OMIM:310470 OMIM:608088 OMIM:608654 OMIM:613115 OMIM:613640 OMIM:613708 OMIM:614116 OMIM:614213 OMIM:614653 OMIM:615548 OMIM:615632 
DOID:0050549	Saldino-Noonan syndrome		---	DOID:0000225	OMIM:263530 
DOID:0050550	Majewski syndrome		Y	---	OMIM:263520 
DOID:0050551	Verma-Naumoff syndrome		Y	---	OMIM:263510 
DOID:0050552	Sugio-Kajii syndrome		---	DOID:0050736	OMIM:190351 
DOID:0050553	JMP syndrome		---	DOID:0050737	OMIM:613732 
DOID:0050554	X-linked sideroblastic anemia with ataxia		---	DOID:0008955	OMIM:301310 
DOID:0050556	infantile onset spinocerebellar ataxia		---	DOID:0001441	OMIM:271245 
DOID:0050557	congenital muscular dystrophy		---	DOID:0009884	OMIM:253900 OMIM:254100 OMIM:602541 OMIM:602771 OMIM:604801 OMIM:606612 OMIM:607855 OMIM:608840 OMIM:609456 OMIM:613204 OMIM:613205 
DOID:0050558	Ullrich congenital muscular dystrophy		---	DOID:0050557	OMIM:254090 
DOID:0050559	Fukuyama congenital muscular dystrophy		---	DOID:0050557	OMIM:253800 
DOID:0050560	Walker-Warburg syndrome		---	DOID:0050557	OMIM:236670 OMIM:253280 
DOID:0050561	Lennox-Gastaut syndrome		---	DOID:0050704	OMIM:606369 
DOID:0050562	West syndrome		---	DOID:0050703	---
DOID:0050563	nonsyndromic deafness		---	DOID:0002742	---
DOID:0050564	autosomal dominant nonsyndromic deafness		---	DOID:0050563	OMIM:124900 OMIM:600101 OMIM:600652 OMIM:600965 OMIM:600994 OMIM:601316 OMIM:601317 OMIM:601369 OMIM:601412 OMIM:601543 OMIM:601544 OMIM:601868 OMIM:602459 OMIM:603622 OMIM:603964 OMIM:604717 OMIM:605192 OMIM:605583 OMIM:605594 OMIM:606012 OMIM:606282 OMIM:606346 OMIM:606451 OMIM:606705 OMIM:607017 OMIM:607197 OMIM:607453 OMIM:607683 OMIM:607841 OMIM:608224 OMIM:608372 OMIM:608394 OMIM:608641 OMIM:608645 OMIM:608652 OMIM:609965 OMIM:612431 OMIM:612642 OMIM:612643 OMIM:612644 OMIM:613074 OMIM:613558 OMIM:614152 OMIM:614211 OMIM:614314 OMIM:615629 OMIM:615649 OMIM:615654 
DOID:0050565	autosomal recessive nonsyndromic deafness		---	DOID:0050563	OMIM:220290 OMIM:600060 OMIM:600316 OMIM:600792 OMIM:600971 OMIM:600974 OMIM:601071 OMIM:601072 OMIM:601386 OMIM:601869 OMIM:602092 OMIM:603010 OMIM:603098 OMIM:603629 OMIM:603678 OMIM:603720 OMIM:604060 OMIM:605316 OMIM:605428 OMIM:605818 OMIM:607039 OMIM:607084 OMIM:607101 OMIM:607197 OMIM:607239 OMIM:607821 OMIM:608219 OMIM:608264 OMIM:608265 OMIM:608565 OMIM:608653 OMIM:609006 OMIM:609439 OMIM:609533 OMIM:609646 OMIM:609647 OMIM:609706 OMIM:609823 OMIM:609941 OMIM:609946 OMIM:609952 OMIM:610143 OMIM:610153 OMIM:610154 OMIM:610212 OMIM:610220 OMIM:610248 OMIM:610265 OMIM:610419 OMIM:611022 OMIM:611451 OMIM:612433 OMIM:612645 OMIM:612789 OMIM:613079 OMIM:613285 OMIM:613307 OMIM:613391 OMIM:613392 OMIM:613453 OMIM:613557 OMIM:613685 OMIM:613718 OMIM:613865 OMIM:613916 OMIM:614035 OMIM:614414 OMIM:614617 OMIM:614861 OMIM:614899 OMIM:614934 OMIM:614944 OMIM:614945 OMIM:615429 OMIM:615540 OMIM:615837 OMIM:615974 
DOID:0050566	X-linked nonsyndromic deafness		---	DOID:0050563	OMIM:300030 OMIM:300066 OMIM:300614 OMIM:300914 OMIM:304400 OMIM:304500 
DOID:0050567	orofacial cleft		---	DOID:0080015	OMIM:119530 OMIM:600625 OMIM:600757 OMIM:602966 OMIM:608371 OMIM:608864 OMIM:608874 OMIM:610361 OMIM:612858 OMIM:613705 OMIM:613857 OMIM:615892 
DOID:0050568	spondylocostal dysostosis		---	DOID:0001934	OMIM:122600 OMIM:277300 OMIM:608681 OMIM:609813 OMIM:613686 
DOID:0050569	Seckel syndrome		---	DOID:0050737	OMIM:210600 OMIM:606744 OMIM:608664 OMIM:613676 OMIM:613823 OMIM:614728 OMIM:614851 OMIM:615807 
DOID:0050570	congenital disorder of glycosylation type I		---	DOID:0005212	OMIM:212065 OMIM:601110 OMIM:602579 OMIM:603147 OMIM:607143 OMIM:607906 OMIM:608093 OMIM:608104 OMIM:608540 OMIM:608776 OMIM:608799 OMIM:609180 OMIM:610768 OMIM:612015 OMIM:612379 OMIM:612937 OMIM:613661 
DOID:0050571	congenital disorder of glycosylation type II		---	DOID:0005212	OMIM:212066 OMIM:266265 OMIM:603585 OMIM:606056 OMIM:607091 OMIM:608779 OMIM:611182 OMIM:611209 OMIM:613489 OMIM:613612 
DOID:0050572	cone-rod dystrophy		---	DOID:0008466	OMIM:120970 OMIM:300085 OMIM:300476 OMIM:304020 OMIM:600624 OMIM:600977 OMIM:601777 OMIM:602093 OMIM:603649 OMIM:604116 OMIM:605549 OMIM:607476 OMIM:608194 OMIM:610283 OMIM:610381 OMIM:612657 OMIM:612775 OMIM:613660 OMIM:614500 OMIM:615163 OMIM:615374 OMIM:615860 OMIM:615973 
DOID:0050573	2-hydroxyglutaric aciduria		---	DOID:0009252	---
DOID:0050574	L-2-hydroxyglutaric aciduria		---	DOID:0050573	OMIM:236792 
DOID:0050575	D-2-hydroxyglutaric aciduria		---	DOID:0050573	OMIM:600721 OMIM:613657 
DOID:0050576	Senior-Loken syndrome		---	DOID:0050737	OMIM:266900 OMIM:606995 OMIM:606996 OMIM:609254 OMIM:610189 OMIM:613615 
DOID:0050577	Sensenbrenner syndrome		---	DOID:0050737	OMIM:218330 OMIM:613610 
DOID:0050578	occult macular dystrophy		---	DOID:0004448	OMIM:613587 
DOID:0050579	glycogen storage disease XV		---	DOID:0002747	OMIM:613507 
DOID:0050580	hereditary lymphedema		---	DOID:0004977	OMIM:153100 OMIM:153200 OMIM:247440 OMIM:611944 OMIM:613480 OMIM:615907 
DOID:0050581	brachydactyly		---	DOID:0001934	OMIM:112440 OMIM:112450 OMIM:112500 OMIM:112600 OMIM:112700 OMIM:112800 OMIM:112910 OMIM:113000 OMIM:113100 OMIM:113200 OMIM:113300 OMIM:301940 OMIM:607004 OMIM:611377 OMIM:613382 OMIM:615072 
DOID:0050582	distal hereditary motor neuropathy		---	DOID:0000683	OMIM:158590 OMIM:600794 OMIM:607641 OMIM:608634 OMIM:613376 
DOID:0050583	Chlamydophila pneumoniae infectious disease		Y	---	---
DOID:0050584	gummatous syphilis		---	DOID:0008200	---
DOID:0050585	congenital generalized lipodystrophy		---	DOID:0000811	OMIM:269700 OMIM:608594 OMIM:612526 OMIM:613327 
DOID:0050587	trichotillomania		---	DOID:0010937	OMIM:613229 
DOID:0050588	muscular dystrophy-dystroglycanopathy		---	DOID:0050557	OMIM:613150 OMIM:613151 OMIM:613152 OMIM:613153 OMIM:613154 OMIM:613155 OMIM:613156 OMIM:613818 OMIM:614643 OMIM:614830 OMIM:615041 OMIM:615181 OMIM:615249 OMIM:615287 OMIM:615350 OMIM:615351 
DOID:0050589	inflammatory bowel disease		---	DOID:0005295	OMIM:266600 OMIM:601458 OMIM:604519 OMIM:605225 OMIM:606348 OMIM:606668 OMIM:606674 OMIM:606675 OMIM:608448 OMIM:611081 OMIM:612241 OMIM:612244 OMIM:612245 OMIM:612255 OMIM:612259 OMIM:612261 OMIM:612262 OMIM:612278 OMIM:612288 OMIM:612354 OMIM:612380 OMIM:612381 OMIM:612566 OMIM:612567 OMIM:612639 OMIM:612796 OMIM:613148 
DOID:0050590	severe congenital neutropenia		---	DOID:0001227	OMIM:202700 OMIM:300299 OMIM:610738 OMIM:612541 OMIM:613107 OMIM:615285 
DOID:0050591	tooth agenesis		---	DOID:0001091	OMIM:106600 OMIM:150400 OMIM:313500 OMIM:602639 OMIM:604625 OMIM:610926 OMIM:613097 
DOID:0050592	asphyxiating thoracic dystrophy		---	DOID:0050737	OMIM:208500 OMIM:611263 OMIM:613091 OMIM:613819 OMIM:614376 
DOID:0050593	primary congenital glaucoma		---	DOID:0001686	OMIM:613085 OMIM:613086 
DOID:0050594	glycogen storage disease IX		---	DOID:0002747	OMIM:261750 OMIM:306000 OMIM:613027 
DOID:0050595	mucormycosis		Y	---	---
DOID:0050596	taeniasis		---	DOID:0000883	---
DOID:0050597	intestinal schistosomiasis		---	DOID:0001395	OMIM:181460 
DOID:0050598	extrapulmonary tuberculosis		---	DOID:0000399	---
DOID:0050599	abdominal tuberculosis		---	DOID:0050598	---
DOID:0050600	ABCD syndrome		---	DOID:0050737	OMIM:600501 
DOID:0050601	ADULT syndrome		---	DOID:0050736	OMIM:103285 
DOID:0050602	triple-A syndrome		---	DOID:0050737	OMIM:231550 
DOID:0050603	acheiropody		---	DOID:0002256	OMIM:200500 
DOID:0050604	acrocapitofemoral dysplasia		---	DOID:0002256	OMIM:607778 
DOID:0050605	acrodermatitis enteropathica		---	DOID:0000896	OMIM:201100 
DOID:0050606	acrokeratosis verruciformis		---	DOID:0000161	OMIM:101900 
DOID:0050608	Askin's tumor		---	DOID:0003369	---
DOID:0050610	oral cavity carcinoma in situ		---	DOID:0008719	---
DOID:0050611	pharynx carcinoma in situ		---	DOID:0008719	---
DOID:0050612	gall bladder carcinoma in situ		---	DOID:0008719	---
DOID:0050613	bile duct carcinoma in situ		---	DOID:0008719	---
DOID:0050614	bronchus carcinoma in situ		---	DOID:0008719	---
DOID:0050615	respiratory system cancer		---	DOID:0050686	---
DOID:0050616	malignant Leydig cell tumor		---	DOID:0000192	---
DOID:0050617	malignant Sertoli cell tumor		---	DOID:0000192	---
DOID:0050618	malignant Sertoli-Leydig cell tumor		---	DOID:0000192	---
DOID:0050619	paranasal sinus cancer		---	DOID:0050615	---
DOID:0050620	infiltrating renal pelvis transitional cell carcinoma		---	DOID:0005974	---
DOID:0050621	respiratory system benign neoplasm		---	DOID:0060085	---
DOID:0050622	reproductive organ benign neoplasm		---	DOID:0060085	---
DOID:0050623	bladder benign neoplasm		---	DOID:0000731	---
DOID:0050624	gastrointestinal system benign neoplasm		---	DOID:0060085	---
DOID:0050625	biliary tract neoplasm		---	DOID:0003117	---
DOID:0050626	gastrointestinal neuroendocrine tumor		---	DOID:0003119	---
DOID:0050628	advanced sleep phase syndrome		---	DOID:0000535	OMIM:604348 OMIM:615224 
DOID:0050629	Aicardi-Goutieres syndrome		---	DOID:0050737	OMIM:225750 OMIM:610181 OMIM:610329 OMIM:610333 OMIM:612952 OMIM:615010 OMIM:615846 
DOID:0050630	Aland Island eye disease		---	DOID:0005614	OMIM:300600 
DOID:0050631	Allan-Herndon-Dudley syndrome		---	DOID:0050735	OMIM:300523 
DOID:0050632	oculocutaneous albinism		---	DOID:0050737	OMIM:203100 OMIM:203200 OMIM:203290 OMIM:606574 OMIM:606952 OMIM:614473 OMIM:615312 
DOID:0050633	ocular albinism		---	DOID:0005614	OMIM:300500 
DOID:0050634	alopecia universalis		---	DOID:0000987	OMIM:203655 
DOID:0050635	alternating hemiplegia of childhood		---	DOID:0010969	OMIM:104290 OMIM:614820 
DOID:0050636	familial visceral amyloidosis		---	DOID:0009120	OMIM:105200 
DOID:0050637	Finnish type amyloidosis		---	DOID:0009120	OMIM:105120 
DOID:0050638	transthyretin amyloidosis		---	DOID:0009120	OMIM:105210 
DOID:0050639	primary cutaneous amyloidosis		---	DOID:0009120	OMIM:105250 OMIM:613955 
DOID:0050640	anauxetic dysplasia		---	DOID:0080027	OMIM:607095 
DOID:0050641	Rh deficiency syndrome		---	DOID:0000583	OMIM:268150 
DOID:0050642	hypochromic microcytic anemia		---	DOID:0011252	OMIM:206100 OMIM:615234 
DOID:0050643	anonychia congenita		---	DOID:0004123	OMIM:206800 
DOID:0050644	arterial calcification of infancy		---	DOID:0000178	OMIM:208000 OMIM:614473 
DOID:0050645	arterial tortuosity syndrome		---	DOID:0000065	OMIM:208050 
DOID:0050646	distal arthrogryposis		---	DOID:0000066	OMIM:108120 OMIM:108145 OMIM:108200 OMIM:114300 OMIM:121050 OMIM:121070 OMIM:158300 OMIM:178110 OMIM:187370 OMIM:193700 OMIM:601680 OMIM:609128 OMIM:614335 OMIM:615065 
DOID:0050647	Arts syndrome		---	DOID:0050735	OMIM:301835 
DOID:0050648	atelosteogenesis		---	DOID:0002256	OMIM:108720 OMIM:108721 OMIM:256050 
DOID:0050649	atransferrinemia		---	DOID:0000896	OMIM:209300 
DOID:0050650	familial atrial fibrillation		---	DOID:0060224	OMIM:607554 OMIM:608583 OMIM:608988 OMIM:611493 OMIM:611494 OMIM:612201 OMIM:612240 OMIM:613055 OMIM:613980 OMIM:614022 OMIM:614049 OMIM:614050 OMIM:615377 OMIM:615378 OMIM:615770 
DOID:0050651	atrioventricular septal defect		---	DOID:0001681	OMIM:600309 OMIM:606215 OMIM:606217 OMIM:614430 OMIM:614474 
DOID:0050652	soft tissue cancer		Y	---	---
DOID:0050653	dysplastic nevus		Y	---	---
DOID:0050654	Baller-Gerold syndrome		---	DOID:0011971	OMIM:218600 
DOID:0050655	Bamforth-Lazarus syndrome		---	DOID:0001459	OMIM:241850 
DOID:0050656	pseudo-TORCH syndrome		---	DOID:0050737	OMIM:251290 
DOID:0050657	Bannayan-Riley-Ruvalcaba syndrome		---	DOID:0050736	OMIM:153480 
DOID:0050658	Bart-Pumphrey syndrome		---	DOID:0050736	OMIM:149200 
DOID:0050659	biotin-responsive basal ganglia disease		---	DOID:0000679	OMIM:607483 
DOID:0050660	Beare-Stevenson cutis gyrata syndrome		---	DOID:0050736	OMIM:123790 
DOID:0050661	vitelliform macular dystrophy		---	DOID:0004448	OMIM:153700 OMIM:153840 OMIM:608161 OMIM:616151 OMIM:616152 
DOID:0050662	bestrophinopathy		---	DOID:0004448	OMIM:611809 
DOID:0050663	Bethlem myopathy		---	DOID:0050557	OMIM:158810 
DOID:0050664	Bietti crystalline corneoretinal dystrophy		---	DOID:0008466	OMIM:210370 
DOID:0050665	fetal alcohol syndrome		---	DOID:0050696	---
DOID:0050666	partial fetal alcohol syndrome		---	DOID:0050696	---
DOID:0050667	alcohol-related neurodevelopmental disorder		---	DOID:0050696	---
DOID:0050668	alcohol-related birth defect		---	DOID:0050696	---
DOID:0050669	spastic cerebral palsy		---	DOID:0001969	---
DOID:0050670	ataxic cerebral palsy		---	DOID:0001969	---
DOID:0050671	female breast cancer		---	DOID:0001612	---
DOID:0050672	dyskinetic cerebral palsy		---	DOID:0001969	---
DOID:0050673	mixed cerebral palsy		---	DOID:0001969	---
DOID:0050674	congenital bile acid synthesis defect		---	DOID:0001701	OMIM:214950 OMIM:235555 OMIM:607765 OMIM:613812 
DOID:0050675	Birk-Barel syndrome		---	DOID:0050736	OMIM:612292 
DOID:0050676	Birt-Hogg-Dube syndrome		---	DOID:0050736	OMIM:135150 
DOID:0050677	Bjornstad syndrome		---	DOID:0050737	OMIM:262000 
DOID:0050678	Blau syndrome		---	DOID:0050736	OMIM:186580 
DOID:0050679	blue cone monochromacy		---	DOID:0013911	OMIM:303700 
DOID:0050680	Boomerang dysplasia		---	DOID:0002256	OMIM:112310 
DOID:0050681	Borjeson-Forssman-Lehmann syndrome		---	DOID:0050735	OMIM:301900 
DOID:0050682	Athabaskan brainstem dysgenesis syndrome		---	DOID:0050737	OMIM:601536 
DOID:0050683	Bothnia retinal dystrophy		---	DOID:0008501	OMIM:607475 
DOID:0050684	Bowen-Conradi syndrome		---	DOID:0050737	OMIM:211180 
DOID:0050685	small cell carcinoma		---	DOID:0000305	---
DOID:0050686	organ system cancer		---	DOID:0000162	---
